setting,seed,seed_group,evidence_strategy,k,confirmed_attack_count,confirmed_attack_candidate_indices,evidence_uses_final_attack_eval,evidence_uses_final_ood_eval
holdout_bin_2,50,heldout_47_51,R3_near_threshold_uncertainty_review,32,27,731;5577;5833;5348;791;7366;663;657;3259;5148;826;3089;874;818;3563;5186;786;3288;5012;750;3273;5352;824;892;3217;6998;5249;2819;2896;5219;5765;2829,False,False
holdout_bin_2,50,heldout_47_51,R4_representation_shift_high_review,4,4,868;886;873;1569,False,False
holdout_bin_2,50,heldout_47_51,R4_representation_shift_high_review,8,8,868;886;873;1569;891;870;1511;4498,False,False
holdout_bin_2,50,heldout_47_51,R4_representation_shift_high_review,16,16,868;886;873;1569;891;870;1511;4498;4138;906;4487;1574;813;888;1527;4143,False,False
holdout_bin_2,50,heldout_47_51,R4_representation_shift_high_review,32,32,868;886;873;1569;891;870;1511;4498;4138;906;4487;1574;813;888;1527;4143;1516;858;4481;1571;818;901;1532;4503;2388;1513;1546;4140;874;1517;4500;845,False,False
holdout_bin_2,50,heldout_47_51,R5_hybrid_active_review,4,4,868;886;873;813,False,False
holdout_bin_2,50,heldout_47_51,R5_hybrid_active_review,8,8,868;886;873;813;818;891;874;892,False,False
holdout_bin_2,50,heldout_47_51,R5_hybrid_active_review,16,16,868;886;873;813;818;891;874;892;877;2388;2890;906;832;776;771;755,False,False
holdout_bin_2,50,heldout_47_51,R5_hybrid_active_review,32,30,868;886;873;813;818;891;874;892;877;2388;2890;906;832;776;771;755;3553;907;833;760;823;1511;819;919;901;2895;7230;6256;3211;1569;878;790,False,False
holdout_bin_2,51,heldout_47_51,R0_random_confirmed_attack_validation,4,4,3778;2171;3409;3357,False,False
holdout_bin_2,51,heldout_47_51,R0_random_confirmed_attack_validation,8,8,1658;1726;3354;1718;3987;3776;3407;2169,False,False
holdout_bin_2,51,heldout_47_51,R0_random_confirmed_attack_validation,16,16,1716;675;2515;4396;2644;2590;1724;1473;3402;2166;3498;5471;3350;1656;3981;3770,False,False
holdout_bin_2,51,heldout_47_51,R0_random_confirmed_attack_validation,32,32,2160;2040;1943;5248;2745;4383;1651;4603;3970;1559;5429;2508;2636;1327;3759;1719;628;3487;5455;4521;3392;3340;1469;674;426;690;1203;584;4864;2583;1711;4443,False,False
holdout_bin_2,51,heldout_47_51,R1_kcenter_confirmed_attack_validation,4,4,1119;189;5280;4751,False,False
holdout_bin_2,51,heldout_47_51,R1_kcenter_confirmed_attack_validation,8,8,1119;189;5280;4751;2035;566;4892;195,False,False
holdout_bin_2,51,heldout_47_51,R1_kcenter_confirmed_attack_validation,16,16,1119;189;5280;4751;2035;566;4892;195;4749;3142;2992;3939;20;2736;18;1700,False,False
holdout_bin_2,51,heldout_47_51,R1_kcenter_confirmed_attack_validation,32,32,1119;189;5280;4751;2035;566;4892;195;4749;3142;2992;3939;20;2736;18;1700;5056;2167;228;2814;5329;167;156;4994;229;1158;4484;25;2168;4;613;19,False,False
holdout_bin_2,51,heldout_47_51,R2_V2_high_V1_low_disagreement_review,4,0,6256;7230;7385;5602,False,False
holdout_bin_2,51,heldout_47_51,R2_V2_high_V1_low_disagreement_review,8,0,6256;7230;7385;5602;5858;7355;5566;5867,False,False
holdout_bin_2,51,heldout_47_51,R2_V2_high_V1_low_disagreement_review,16,0,6256;7230;7385;5602;5858;7355;5566;5867;5605;7397;7366;5577,False,False
holdout_bin_2,51,heldout_47_51,R2_V2_high_V1_low_disagreement_review,32,0,6256;7230;7385;5602;5858;7355;5566;5867;5605;7397;7366;5577,False,False
holdout_bin_2,51,heldout_47_51,R3_near_threshold_uncertainty_review,4,2,731;5577;5833;5348,False,False
holdout_bin_2,51,heldout_47_51,R3_near_threshold_uncertainty_review,8,5,731;5577;5833;5348;791;7366;663;657,False,False
holdout_bin_2,51,heldout_47_51,R3_near_threshold_uncertainty_review,16,13,731;5577;5833;5348;791;7366;663;657;3259;5148;826;3089;874;818;3563;5186,False,False
holdout_bin_2,51,heldout_47_51,R3_near_threshold_uncertainty_review,32,27,731;5577;5833;5348;791;7366;663;657;3259;5148;826;3089;874;818;3563;5186;786;3288;5012;750;3273;5352;824;892;3217;6998;5249;2819;2896;5219;5765;2829,False,False
holdout_bin_2,51,heldout_47_51,R4_representation_shift_high_review,4,4,868;886;873;1569,False,False
holdout_bin_2,51,heldout_47_51,R4_representation_shift_high_review,8,8,868;886;873;1569;891;870;1511;4498,False,False
holdout_bin_2,51,heldout_47_51,R4_representation_shift_high_review,16,16,868;886;873;1569;891;870;1511;4498;4138;906;4487;1574;813;888;1527;4143,False,False
holdout_bin_2,51,heldout_47_51,R4_representation_shift_high_review,32,32,868;886;873;1569;891;870;1511;4498;4138;906;4487;1574;813;888;1527;4143;1516;858;4481;1571;818;901;1532;4503;2388;1513;1546;4140;874;1517;4500;845,False,False
holdout_bin_2,51,heldout_47_51,R5_hybrid_active_review,4,4,868;886;873;813,False,False
holdout_bin_2,51,heldout_47_51,R5_hybrid_active_review,8,8,868;886;873;813;818;891;874;892,False,False
holdout_bin_2,51,heldout_47_51,R5_hybrid_active_review,16,16,868;886;873;813;818;891;874;892;877;2388;2890;906;832;776;771;755,False,False
holdout_bin_2,51,heldout_47_51,R5_hybrid_active_review,32,30,868;886;873;813;818;891;874;892;877;2388;2890;906;832;776;771;755;3553;907;833;760;823;1511;819;919;901;2895;7230;6256;3211;1569;878;790,False,False
